Bronx Rolling Sales File.  All Sales From May 2016 - April 2017.,,,,,,,,,,,,,,,,,,,,
Sales File as of 5/1/2017  Co-op Sales Files as of 5/5/2017,,,,,,,,,,,,,,,,,,,,
Neighborhood Names and Descriptive Data as of 1/6/2017,,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4040,3, ,B1, 778 VAN NEST AVENUE                       ,            ,10462,2,0,2,"1,805","1,900",1975, 1 , B1 ," $530,000 ",8/9/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4040,5, ,B1, 782 VAN NEST AVENUE                       ,            ,10462,2,0,2,"1,805","1,900",1975, 1 , B1 ," $589,000 ",12/13/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4040,20, ,B2, 1658 WALLACE AVE                          ,            ,10462,2,0,2,"2,375","2,308",1901, 1 , B2 ," $600,000 ",6/7/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4042,3, ,B2, 834 VAN NEST AVENUE                       ,            ,10462,2,0,2,"2,629","1,872",1925, 1 , B2 ," $465,000 ",11/4/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4042,11, ,B2, 848 VAN NEST AVENUE                       ,            ,10462,2,0,2,"1,568","1,444",1920, 1 , B2 , $500 ,12/31/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4044,18, ,B2, 1717 MATTHEWS AVE                         ,            ,10462,2,0,2,"2,375","1,594",1925, 1 , B2 ," $395,000 ",10/20/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4044,22, ,B1, 817 VAN NEST AVENUE                       ,            ,10462,2,0,2,"2,375","2,000",1965, 1 , B1 ,                        -   ,1/11/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4046,49, ,B2, 833 KINSELLA STREET                       ,            ,10462,2,0,2,"2,500","3,288",1905, 1 , B2 ," $610,000 ",7/22/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4048,25, ,B2, 1846 AMETHYST STREET                      ,            ,10462,2,0,2,"2,500","2,710",1899, 1 , B2 ," $380,000 ",7/25/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4050,31, ,B2, 1854 WHITE PLAINS ROAD                    ,            ,10462,2,0,2,"2,650","2,436",1910, 1 , B2 ," $570,000 ",6/9/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4051,11, ,B2, 1810 HUNT AVENUE                          ,            ,10462,2,0,2,"2,375","2,800",1910, 1 , B2 ," $270,000 ",7/25/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4051,15, ,B1, 1820 HUNT AVE                             ,            ,10462,2,0,2,"2,375","2,448",1901, 1 , B1 ," $520,000 ",11/4/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4051,16, ,B2, 1822 HUNT AVENUE                          ,            ,10462,2,0,2,"2,375","3,292",1910, 1 , B2 ," $470,000 ",8/24/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4051,16, ,B2, 1822 HUNT AVENUE                          ,            ,10462,2,0,2,"2,375","3,292",1910, 1 , B2 ," $340,000 ",6/27/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4051,17, ,B2, 1826 HUNT AVENUE                          ,            ,10462,2,0,2,"2,375","3,148",1910, 1 , B2 ,                        -   ,2/13/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4051,17, ,B2, 1826 HUNT AVENUE                          ,            ,10462,2,0,2,"2,375","3,148",1910, 1 , B2 ," $434,000 ",5/11/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4051,34, ,B2, 1870 HUNT AVENUE                          ,            ,10462,2,0,2,"2,375","2,146",1910, 1 , B2 , $10 ,12/1/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4052,46, ,B2, 1859 WALLACE AVENUE                       ,            ,10462,2,0,2,"2,375","2,620",1899, 1 , B2 ," $470,000 ",9/29/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4052,56, ,B2, 1833 WALLACE AVENUE                       ,            ,10462,2,0,2,"2,375","1,923",1899, 1 , B2 ," $465,000 ",7/8/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4052,62, ,B2, 1819 WALLACE AVENUE                       ,            ,10462,2,0,2,"2,375","1,980",1899, 1 , B2 ," $580,000 ",10/11/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4053,12, ,B2, 1816 WALLACE AVENUE                       ,            ,10462,2,0,2,"2,375","1,512",1899, 1 , B2 ," $550,000 ",4/11/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4053,15, ,B2, 1822 WALLACE AVENUE                       ,            ,10462,2,0,2,"2,375","1,752",1899, 1 , B2 ," $470,000 ",10/7/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4053,30, ,B2, 1860 WALLACE AVENUE                       ,            ,10462,2,0,2,"2,375","2,997",1899, 1 , B2 ,                        -   ,8/3/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4053,44, ,B2, 1863 BARNES AVENUE                        ,            ,10462,2,0,2,"2,375","2,096",1899, 1 , B2 ," $530,000 ",10/24/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4054,69, ,B1, 1829 MATTHEWS AVENUE                      ,            ,10462,2,0,2,"3,534","2,702",1970, 1 , B1 ,                        -   ,7/11/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4056,8, ,B2, 166 DELANCEY PLACE                        ,            ,10462,2,0,2,"2,250","1,995",1901, 1 , B2 ,                        -   ,6/24/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4058,37, ,B1, 914 PIERCE AVE                            ,            ,10462,2,0,2,"2,000","2,000",1961, 1 , B1 ," $560,000 ",6/20/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4060,8, ,B1, 1581 COLDEN AVENUE                        ,            ,10462,2,0,2,"2,500","1,572",1930, 1 , B1 ," $570,000 ",8/9/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4060,36, ,B3, 1572 RADCLIFF AVENUE                      ,            ,10462,2,0,2,"2,417","1,850",1955, 1 , B3 ,                        -   ,9/14/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4061,12, ,B1, 1569 PAULDING AVE                         ,            ,10462,2,0,2,"2,600","1,862",1925, 1 , B1 ,                        -   ,9/21/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4064,19, ,B2, 1569 HONE AVE                             ,            ,10461,2,0,2,"3,750","2,136",1925, 1 , B2 ," $620,000 ",9/12/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4064,30, ,B2, 1562 PAULDING AVENUE                      ,            ,10462,2,0,2,"3,000","1,836",1955, 1 , B2 ," $450,000 ",12/9/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4064,30, ,B2, 1562 PAULDING AVENUE                      ,            ,10462,2,0,2,"3,000","1,836",1955, 1 , B2 ,                        -   ,5/20/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4064,32, ,B1, 1566 PAULDING AVE                         ,            ,10462,2,0,2,"1,800","1,836",1955, 1 , B1 ," $267,000 ",2/23/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4064,32, ,B1, 1566 PAULDING AVENUE                      ,            ,10462,2,0,2,"1,800","1,836",1955, 1 , B1 ,                        -   ,11/3/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4064,134, ,B2, 1572 PAULDING AVENUE                      ,            ,10462,2,0,2,"1,800","1,836",1956, 1 , B2 ,                        -   ,5/24/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4086,27, ,B2, 1116 PIERCE AVENUE                        ,            ,10461,2,0,2,"2,500","1,000",1910, 1 , B2 ," $364,900 ",8/30/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4092,4, ,B9, 932 VAN NEST AVENUE                       ,            ,10462,2,0,2,"2,000","1,312",1935, 1 , B9 ," $381,000 ",2/14/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4092,37, ,B2, 935 PIERCE AVENUE                         ,            ,10462,2,0,2,"2,225","1,368",1920, 1 , B2 ," $383,500 ",6/23/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4092,50, ,B1, 1630 FOWLER AVENUE                        ,            ,10462,2,0,2,"2,500","1,750",1935, 1 , B1 ," $396,000 ",3/2/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4093,34, ,B2, 961 PIERCE AVE                            ,            ,10462,2,0,2,"2,500","3,360",1925, 1 , B2 ,                        -   ,8/30/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4093,63, ,B3, 1656 BOGART AVE                           ,            ,10462,2,0,2,"1,642","1,815",1940, 1 , B3 ,                        -   ,6/22/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4097,54, ,B1, 1644 RADCLIFF AVENUE                      ,            ,10462,2,0,2,"5,000","1,440",1920, 1 , B1 ,                        -   ,2/3/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4098,13, ,B3, 1655 PAULDING AVENUE                      ,            ,10462,2,0,2,"5,000","1,906",1950, 1 , B3 ," $655,000 ",11/4/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4098,34, ,B9, 1015 PIERCE AVENUE                        ,            ,10462,2,0,2,"2,204","2,420",1955, 1 , B9 ," $545,000 ",11/21/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4098,39, ,B1, 1003 PIERCE AVE                           ,            ,10462,2,0,2,"2,304","2,530",1955, 1 , B1 ," $600,000 ",12/12/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4098,39, ,B1, 1003 PIERCE AVENUE                        ,            ,10462,2,0,2,"2,304","2,530",1955, 1 , B1 ," $425,000 ",10/13/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4099,39, ,B2, 1608 PAULDING AVENUE                      ,            ,10462,2,0,2,"2,504","1,254",1915, 1 , B2 ,                        -   ,1/27/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4099,44, ,B1, 1616 PAULDING AVENUE                      ,            ,10462,2,0,2,"2,500","2,322",1920, 1 , B1 ," $507,000 ",3/16/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4103,17, ,B2, 1721 HONE AVENUE                          ,            ,10461,2,0,2,"2,500","1,460",1925, 1 , B2 ," $570,000 ",2/10/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4105,47, ,B2, 1626 LURTING AVENUE                       ,            ,10461,2,0,2,"2,500","1,754",1901, 1 , B2 ,                        -   ,3/27/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4105,62, ,B3, 1662 LURTING AVENUE                       ,            ,10461,2,0,2,"4,612","2,625",1930, 1 , B3 ,                        -   ,8/8/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4110,38, ,B3, 1764 TOMLINSON AVE                        ,            ,10461,2,0,2,"2,000","1,557",1945, 1 , B3 ," $445,000 ",10/14/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4111,9, ,B1, 1649 YATES AVENUE                         ,            ,10461,2,0,2,"3,742","1,840",1920, 1 , B1 ,                        -   ,11/29/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4111,44, ,B2, 1606 WILLIAMSBRIDGE ROAD                  ,            ,10461,2,0,2,"3,501","2,502",2013, 1 , B2 ," $725,000 ",10/13/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4111,59, ,B1, 1646 WILLIAMSBRIDGE ROAD                  ,            ,10461,2,0,2,"2,918","2,432",1930, 1 , B1 ," $305,500 ",9/29/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4112,57, ,B3, 1648 YATES AVE                            ,            ,10461,2,0,2,"2,908","1,460",1925, 1 , B3 ," $520,000 ",10/26/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4113,14, ,B3, 1641 TENBROECK AVENUE                     ,            ,10461,2,0,2,"2,000","1,512",1935, 1 , B3 ," $525,000 ",10/26/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4113,55, ,B1, 1636 HERING AVENUE                        ,            ,10461,2,0,2,"1,650","1,440",1940, 1 , B1 ," $450,000 ",8/8/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4114,10, ,B1, 1729 YATES AVENUE                         ,            ,10461,2,0,2,"5,750","3,274",1925, 1 , B1 ," $755,000 ",11/21/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4116,23, ,B3, 1197 VAN NEST AVENUE                      ,            ,10461,2,0,2,"2,500","1,672",1925, 1 , B3 ," $525,000 ",9/16/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4120,19, ,B1, 1213 VAN NEST AVENUE                      ,            ,10461,2,0,2,"2,042","2,208",1935, 1 , B1 ,                        -   ,9/21/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4124,7, ,B1, 938 RHINELANDER AVENUE                    ,            ,10462,2,0,2,"2,250","2,200",1960, 1 , B1 ," $585,000 ",12/7/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4124,7, ,B1, 938 RHINELANDER AVENUE                    ,            ,10462,2,0,2,"2,250","2,200",1960, 1 , B1 ,                        -   ,12/7/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4124,30, ,B1, 1819 BOGART AVE                           ,            ,10462,2,0,2,"2,500","2,240",1925, 1 , B1 ,                        -   ,7/18/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4124,34, ,B9, 1811 BOGART AVE                           ,            ,10462,2,0,2,"1,658","1,496",1955, 1 , B9 ," $265,000 ",10/21/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4125,141, ,B1, 1810 BOGART                               ,            ,10462,2,0,2,"1,500","1,960",1965, 1 , B1 ,                        -   ,2/27/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4126,57, ,B3, 1844 RADCLIFF AVENUE                      ,            ,10462,2,0,2,"2,500","2,658",1925, 1 , B3 ,                        -   ,8/29/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4128,44, ,B3, 1816 PAULDING AVENUE                      ,            ,10462,2,0,2,"4,600","1,595",1910, 1 , B3 ,                        -   ,12/22/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4129,20, ,B2, 1839 LURTING AVENUE                       ,            ,10461,2,0,2,"2,500","2,240",1925, 1 , B2 ,                        -   ,1/27/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4131,7, ,B1, 1114 RHINELANDER AVENUE                   ,            ,10461,2,0,2,"2,250","2,337",1940, 1 , B1 ," $428,922 ",5/17/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4131,26, ,B1, 1825 TOMLINSON AVENUE                     ,            ,10461,2,0,2,"2,500","1,780",1940, 1 , B1 ," $440,000 ",8/22/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4131,32, ,B3, 1813 TOMLINSON AVENUE                     ,            ,10461,2,0,2,"1,800","1,944",1940, 1 , B3 ,                        -   ,2/14/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4131,32, ,B3, 1813 TOMLINSON AVENUE                     ,            ,10461,2,0,2,"1,800","1,944",1940, 1 , B3 ,                        -   ,8/18/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4131,51, ,B1, 1830 HAIGHT AVENUE                        ,            ,10461,2,0,2,"2,500","1,641",1940, 1 , B1 ," $497,500 ",6/13/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4200,26, ,B3, 1819 YATES AVENUE                         ,            ,10461,2,0,2,"3,325","2,075",1925, 1 , B3 ," $518,000 ",3/17/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4257,65, ,B2, 1989 CRUGER AVE                           ,            ,10462,2,0,2,"1,232","2,910",1920, 1 , B2 ," $490,000 ",3/31/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4258,46, ,B1, 1947 HUNT AVENUE                          ,            ,10462,2,0,2,"2,499","1,476",1915, 1 , B1 ," $600,000 ",4/6/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4260,40, ,B1, 1955 WALLACE AVENUE                       ,            ,10462,2,0,2,"2,375","2,836",1925, 1 , B1 ,                        -   ,6/24/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4260,49, ,B1, 1931 WALLACE AVE                          ,            ,10462,2,0,2,"2,090","2,702",1970, 1 , B1 ," $600,000 ",12/28/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4261,10, ,B1, 1920 WALLACE AVE                          ,            ,10462,2,0,2,"2,375","3,102",1910, 1 , B1 ,                        -   ,10/19/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4262,3, ,B1, 1902 BARNES AVENUE                        ,            ,10462,2,0,2,"1,900","2,800",1970, 1 , B1 ,                        -   ,7/7/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4262,59, ,B1, 812 NEILL AVENUE                          ,            ,10462,2,0,2,"2,025","3,245",1965, 1 , B1 ,                        -   ,5/24/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4263,38, ,B1, 1980 MATTHEWS AVENUE                      ,            ,10462,2,0,2,"2,500","1,686",1950, 1 , B1 ," $300,000 ",6/28/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4263,38, ,B1, 1980 MATTHEWS AVENUE                      ,            ,10462,2,0,2,"2,500","1,686",1950, 1 , B1 ,                        -   ,6/8/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4264,43, ,B1, 1937 FOWLER AVENUE                        ,            ,10462,2,0,2,"2,469","2,000",1960, 1 , B1 ,                        -   ,2/27/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4264,46, ,B1, 1931 FOWLER AVE                           ,            ,10462,2,0,2,"2,831","2,000",1960, 1 , B1 ," $580,000 ",1/5/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4264,59, ,B1, 915 RHINELANDER AVENUE                    ,            ,10462,2,0,2,"3,150","2,155",1930, 1 , B1 ,                        -   ,6/24/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4265,48, ,B1, 1937 BOGART AVE                           ,            ,10462,2,0,2,"2,500","1,752",1955, 1 , B1 ,                        -   ,1/26/2017
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4265,48, ,B1, 1937 BOGART AVE                           ,            ,10462,2,0,2,"2,500","1,752",1955, 1 , B1 ,                        -   ,6/28/2016
2,MORRIS PARK/VAN NEST     ,02  TWO FAMILY DWELLINGS                    ,1,4266,42, ,B3, 1945 RADCLIFF AVENUE                      ,            ,10462,2,0,2,"2,500","2,187",1925, 1 , B3 ," $565,000 ",4/5/2017
